Index,date,time,game_num,away,home
4327,20100118,02:00 PM,2,Sacramento,Charlotte
4328,20100118,02:00 PM,3,Oklahoma City,Atlanta
4329,20100118,03:00 PM,4,Milwaukee,Houston
4330,20100118,03:30 PM,5,Philadelphia,Minnesota
4331,20100118,03:30 PM,6,Brooklyn,L.A. Clippers
4332,20100118,03:30 PM,7,San Antonio,New Orleans
4333,20100118,04:00 PM,8,Chicago,Golden State
4334,20100118,05:30 PM,9,Phoenix,Memphis
4335,20100118,08:00 PM,10,Dallas,Boston
4336,20100118,10:30 PM,11,Orlando,L.A. Lakers
4337,20100119,07:00 PM,0,Toronto,Cleveland
4338,20100119,07:30 PM,1,Indiana,Miami
4339,20100120,07:00 PM,0,Miami,Charlotte
4340,20100120,07:00 PM,1,Indiana,Orlando
4341,20100120,07:00 PM,2,Dallas,Washington
4342,20100120,07:00 PM,3,Portland,Philadelphia
4343,20100120,07:00 PM,4,Sacramento,Atlanta
4344,20100120,07:30 PM,5,Boston,Detroit
4345,20100120,08:00 PM,6,Memphis,New Orleans
4346,20100120,08:00 PM,7,Toronto,Milwaukee
4347,20100120,08:00 PM,8,Oklahoma City,Minnesota
4348,20100120,09:00 PM,9,Utah,San Antonio
4349,20100120,09:00 PM,10,Brooklyn,Phoenix
4350,20100120,10:30 PM,11,Denver,Golden State
4351,20100120,10:30 PM,12,Chicago,L.A. Clippers
4352,20100121,08:00 PM,0,L.A. Lakers,Cleveland
4353,20100121,10:30 PM,1,L.A. Clippers,Denver
4354,20100122,07:00 PM,0,Miami,Washington
4355,20100122,07:00 PM,1,Sacramento,Orlando
4356,20100122,07:00 PM,2,Milwaukee,Toronto
4357,20100122,07:00 PM,3,Dallas,Philadelphia
4358,20100122,07:30 PM,4,Portland,Boston
4359,20100122,07:30 PM,5,Charlotte,Atlanta
4360,20100122,08:00 PM,6,Oklahoma City,Memphis
4361,20100122,08:00 PM,7,L.A. Lakers,New York
4362,20100122,08:00 PM,8,Indiana,Detroit
4363,20100122,08:00 PM,9,New Orleans,Minnesota
4364,20100122,08:30 PM,10,Houston,San Antonio
4365,20100122,10:30 PM,11,Chicago,Phoenix
4366,20100122,10:30 PM,12,Brooklyn,Golden State
4367,20100123,07:00 PM,0,Orlando,Charlotte
4368,20100123,07:00 PM,1,Philadelphia,Indiana
4369,20100123,07:30 PM,2,Sacramento,Miami
4370,20100123,07:30 PM,3,Portland,Detroit
4371,20100123,07:30 PM,4,Oklahoma City,Cleveland
4372,20100123,08:30 PM,5,Chicago,Houston
4373,20100123,08:30 PM,6,Minnesota,Milwaukee
4374,20100123,09:00 PM,7,New Orleans,Denver
4375,20100123,09:00 PM,8,Golden State,Phoenix
4376,20100123,09:00 PM,9,Brooklyn,Utah
4377,20100124,01:00 PM,0,L.A. Clippers,Washington
4378,20100124,01:00 PM,1,Dallas,New York
4379,20100124,06:00 PM,2,L.A. Lakers,Toronto
4380,20100125,07:00 PM,0,Indiana,Philadelphia
4381,20100125,07:30 PM,1,Cleveland,Miami
4382,20100125,07:30 PM,2,L.A. Clippers,Boston
4383,20100125,08:00 PM,3,Orlando,Memphis
4384,20100125,08:30 PM,4,Chicago,San Antonio
4385,20100125,08:30 PM,5,Atlanta,Houston
4386,20100125,09:00 PM,6,Phoenix,Utah
4387,20100125,09:00 PM,7,Charlotte,Denver
4388,20100125,10:00 PM,8,New Orleans,Portland
4389,20100126,07:00 PM,0,L.A. Lakers,Washington
4390,20100126,07:30 PM,1,Minnesota,New York
4391,20100126,08:30 PM,2,Milwaukee,Dallas
4392,20100126,09:00 PM,3,Charlotte,Phoenix
4393,20100126,10:00 PM,4,Golden State,Sacramento
4394,20100127,07:00 PM,0,Miami,Toronto
4395,20100127,07:00 PM,1,L.A. Lakers,Indiana
4396,20100127,07:00 PM,2,Minnesota,Cleveland
4397,20100127,07:30 PM,3,L.A. Clippers,Brooklyn
4398,20100127,07:30 PM,4,Memphis,Detroit
4399,20100127,08:00 PM,5,Chicago,Oklahoma City
4400,20100127,08:00 PM,6,Philadelphia,Milwaukee
4401,20100127,08:30 PM,7,Atlanta,San Antonio
4402,20100127,08:30 PM,8,Denver,Houston
4403,20100127,10:00 PM,9,Utah,Portland
4404,20100127,10:30 PM,10,New Orleans,Golden State
4405,20100128,07:30 PM,0,Toronto,New York
4406,20100128,08:00 PM,1,Boston,Orlando
4407,20100128,10:30 PM,2,Dallas,Phoenix
4408,20100129,07:00 PM,0,Cleveland,Indiana
4409,20100129,07:00 PM,1,L.A. Lakers,Philadelphia
4410,20100129,07:30 PM,2,Boston,Atlanta
4411,20100129,08:00 PM,3,Washington,Brooklyn
4412,20100129,08:00 PM,4,Miami,Detroit
4413,20100129,08:00 PM,5,L.A. Clippers,Minnesota
4414,20100129,08:00 PM,6,Denver,Oklahoma City
4415,20100129,08:00 PM,7,Chicago,New Orleans
4416,20100129,08:30 PM,8,Memphis,San Antonio
4417,20100129,08:30 PM,9,Portland,Houston
4418,20100129,09:00 PM,10,Sacramento,Utah
4419,20100129,10:30 PM,11,Charlotte,Golden State
4420,20100130,07:00 PM,0,Atlanta,Orlando
4421,20100130,08:00 PM,1,New Orleans,Memphis
4422,20100130,08:00 PM,2,New York,Washington
4423,20100130,08:30 PM,3,Miami,Milwaukee
4424,20100130,09:00 PM,4,Portland,Dallas
4425,20100130,10:00 PM,5,Charlotte,Sacramento
4426,20100131,01:00 PM,0,Denver,San Antonio
4427,20100131,03:30 PM,1,L.A. Lakers,Boston
4428,20100131,06:00 PM,2,L.A. Clippers,Cleveland
4429,20100131,06:00 PM,3,Philadelphia,Brooklyn
4430,20100131,06:00 PM,4,Indiana,Toronto
4431,20100131,06:00 PM,5,Orlando,Detroit
4432,20100131,07:00 PM,6,New York,Minnesota
4433,20100131,07:00 PM,7,Golden State,Oklahoma City
4434,20100131,07:00 PM,8,Phoenix,Houston
4435,20100201,07:00 PM,0,Boston,Washington
4436,20100201,07:30 PM,1,Milwaukee,Miami
4437,20100201,08:00 PM,2,L.A. Lakers,Memphis
4438,20100201,08:00 PM,3,Phoenix,New Orleans
4439,20100201,09:00 PM,4,Sacramento,Denver
4440,20100201,09:00 PM,5,Dallas,Utah
4441,20100201,10:00 PM,6,Charlotte,Portland
4442,20100202,07:00 PM,0,Milwaukee,Orlando
4443,20100202,07:00 PM,1,Toronto,Indiana
4444,20100202,07:00 PM,2,Memphis,Cleveland
4445,20100202,07:30 PM,3,Detroit,Brooklyn
4446,20100202,08:00 PM,4,Atlanta,Oklahoma City
4447,20100202,08:00 PM,5,L.A. Clippers,Chicago
4448,20100202,08:30 PM,6,Golden State,Houston
4449,20100203,07:00 PM,0,Brooklyn,Toronto
4450,20100203,07:00 PM,1,L.A. Clippers,Atlanta
4451,20100203,07:00 PM,2,Chicago,Philadelphia
4452,20100203,07:30 PM,3,Washington,New York
4453,20100203,08:00 PM,4,Miami,Boston
4454,20100203,08:00 PM,5,Oklahoma City,New Orleans
4455,20100203,08:30 PM,6,Golden State,Dallas
4456,20100203,09:00 PM,7,Portland,Utah
4457,20100203,10:00 PM,8,San Antonio,Sacramento
4458,20100203,10:30 PM,9,Phoenix,Denver
4459,20100203,10:30 PM,10,Charlotte,L.A. Lakers
4460,20100204,08:00 PM,0,Miami,Cleveland
4461,20100204,10:30 PM,1,San Antonio,Portland
4462,20100205,07:00 PM,0,Washington,Orlando
4463,20100205,07:00 PM,1,Detroit,Indiana
4464,20100205,07:30 PM,2,Brooklyn,Boston
4465,20100205,07:30 PM,3,Milwaukee,New York
4466,20100205,08:00 PM,4,Chicago,Atlanta
4467,20100205,08:00 PM,5,Houston,Memphis
4468,20100205,08:00 PM,6,Philadelphia,New Orleans
4469,20100205,08:30 PM,7,Minnesota,Dallas
4470,20100205,10:00 PM,8,Phoenix,Sacramento
4471,20100205,10:30 PM,9,Denver,L.A. Lakers
4472,20100206,07:00 PM,0,New Orleans,Charlotte
4473,20100206,07:30 PM,1,Brooklyn,Detroit
4474,20100206,07:30 PM,2,New York,Cleveland
4475,20100206,08:00 PM,3,Miami,Chicago
4476,20100206,08:00 PM,4,Memphis,Minnesota
4477,20100206,08:30 PM,5,Indiana,Milwaukee
4478,20100206,08:30 PM,6,Philadelphia,Houston
4479,20100206,09:00 PM,7,Denver,Utah
4480,20100206,10:00 PM,8,L.A. Lakers,Portland
4481,20100206,10:30 PM,9,San Antonio,L.A. Clippers
4482,20100206,10:30 PM,10,Oklahoma City,Golden State
4483,20100207,12:00 PM,0,Sacramento,Toronto
4484,20100207,02:30 PM,1,Orlando,Boston
4485,20100208,08:00 PM,0,New Orleans,Orlando
4486,20100208,10:30 PM,1,San Antonio,L.A. Lakers
4487,20100208,10:30 PM,2,Dallas,Golden State
4488,20100209,07:00 PM,0,Brooklyn,Cleveland
4489,20100209,07:00 PM,1,Washington,Charlotte
4490,20100209,07:00 PM,2,Minnesota,Philadelphia
4491,20100209,07:00 PM,3,Chicago,Indiana
4492,20100209,07:30 PM,4,Houston,Miami
4493,20100209,07:30 PM,5,Sacramento,New York
4494,20100209,08:00 PM,6,Atlanta,Memphis
4495,20100209,08:00 PM,7,Detroit,Milwaukee
4496,20100209,09:00 PM,8,Dallas,Denver
4497,20100209,10:00 PM,9,Oklahoma City,Portland
4498,20100209,10:30 PM,10,Utah,L.A. Clippers
4499,20100210,07:00 PM,0,Miami,Atlanta
4500,20100210,07:00 PM,1,Philadelphia,Toronto
4501,20100210,07:30 PM,2,Milwaukee,Brooklyn
4502,20100210,07:30 PM,3,Sacramento,Detroit
4503,20100210,08:00 PM,4,Orlando,Chicago
4504,20100210,08:00 PM,5,Boston,New Orleans
4505,20100210,08:00 PM,6,Charlotte,Minnesota
4506,20100210,09:00 PM,7,L.A. Lakers,Utah
4507,20100210,09:00 PM,8,Portland,Phoenix
4508,20100210,10:30 PM,9,L.A. Clippers,Golden State
4509,20100211,08:00 PM,0,Orlando,Cleveland
4510,20100211,10:30 PM,1,San Antonio,Denver
4511,20100216,07:00 PM,0,Brooklyn,Charlotte
4512,20100216,07:00 PM,1,Miami,Philadelphia
4513,20100216,07:30 PM,2,Minnesota,Detroit
4514,20100216,08:00 PM,3,Dallas,Oklahoma City
4515,20100216,08:00 PM,4,Phoenix,Memphis
4516,20100216,08:00 PM,5,New York,Chicago
4517,20100216,08:30 PM,6,Utah,Houston
4518,20100216,10:00 PM,7,L.A. Clippers,Portland
4519,20100216,10:00 PM,8,Boston,Sacramento
4520,20100216,10:30 PM,9,Golden State,L.A. Lakers
4521,20100217,07:00 PM,0,Memphis,Toronto
4522,20100217,07:00 PM,1,Minnesota,Washington
4523,20100217,07:00 PM,2,San Antonio,Indiana
4524,20100217,07:00 PM,3,Detroit,Orlando
4525,20100217,07:30 PM,4,Chicago,New York
4526,20100217,07:30 PM,5,Miami,Brooklyn
4527,20100217,08:00 PM,6,Houston,Milwaukee
4528,20100217,08:00 PM,7,Utah,New Orleans
4529,20100217,09:00 PM,8,Phoenix,Dallas
4530,20100217,10:30 PM,9,Sacramento,Golden State
4531,20100217,10:30 PM,10,Atlanta,L.A. Clippers
4532,20100218,08:00 PM,0,Denver,Cleveland
4533,20100218,10:30 PM,1,Boston,L.A. Lakers
4534,20100219,07:00 PM,0,Denver,Washington
4535,20100219,07:00 PM,1,Cleveland,Charlotte
4536,20100219,07:00 PM,2,San Antonio,Philadelphia
4537,20100219,08:00 PM,3,Milwaukee,Detroit
4538,20100219,08:00 PM,4,Dallas,Orlando
4539,20100219,08:00 PM,5,Indiana,New Orleans
4540,20100219,08:00 PM,6,Chicago,Minnesota
4541,20100219,08:00 PM,7,Toronto,Brooklyn
4542,20100219,08:00 PM,8,Miami,Memphis
4543,20100219,09:00 PM,9,Atlanta,Phoenix
4544,20100219,10:30 PM,10,Utah,Golden State
4545,20100219,10:30 PM,11,Boston,Portland
4546,20100220,07:00 PM,0,Washington,Toronto
4547,20100220,07:30 PM,1,Oklahoma City,New York
4548,20100220,08:00 PM,2,Philadelphia,Chicago
4549,20100220,08:30 PM,3,Miami,Dallas
4550,20100220,08:30 PM,4,Indiana,Houston
4551,20100220,08:30 PM,5,Charlotte,Milwaukee
4552,20100220,10:30 PM,6,Sacramento,L.A. Clippers
4553,20100221,01:00 PM,0,Cleveland,Orlando
4554,20100221,03:30 PM,1,Boston,Denver
4555,20100221,06:00 PM,2,San Antonio,Detroit
4556,20100221,06:00 PM,3,Memphis,Brooklyn
4557,20100221,07:00 PM,4,Houston,New Orleans
4558,20100221,07:00 PM,5,Oklahoma City,Minnesota
4559,20100221,08:00 PM,6,Atlanta,Golden State
4560,20100221,08:00 PM,7,Sacramento,Phoenix
4561,20100221,10:30 PM,8,Utah,Portland
4562,20100222,07:00 PM,0,Chicago,Washington
4563,20100222,07:30 PM,1,Milwaukee,New York
4564,20100222,08:30 PM,2,Indiana,Dallas
4565,20100222,09:00 PM,3,Atlanta,Utah
4566,20100222,10:30 PM,4,Charlotte,L.A. Clippers
4567,20100223,07:00 PM,0,New Orleans,Cleveland
4568,20100223,07:30 PM,1,Minnesota,Miami
4569,20100223,07:30 PM,2,New York,Boston
4570,20100223,07:30 PM,3,Portland,Brooklyn
4571,20100223,08:00 PM,4,L.A. Lakers,Memphis
4572,20100223,08:00 PM,5,Phoenix,Oklahoma City
4573,20100223,10:00 PM,6,Detroit,Sacramento
4574,20100223,10:30 PM,7,Philadelphia,Golden State
4575,20100224,07:00 PM,0,Portland,Toronto
4576,20100224,07:00 PM,1,Minnesota,Atlanta
4577,20100224,07:00 PM,2,Memphis,Washington
4578,20100224,08:00 PM,3,New Orleans,Milwaukee
4579,20100224,08:00 PM,4,Indiana,Chicago
4580,20100224,08:30 PM,5,Orlando,Houston
4581,20100224,08:30 PM,6,Oklahoma City,San Antonio
4582,20100224,09:00 PM,7,Charlotte,Utah
4583,20100224,09:00 PM,8,Philadelphia,Phoenix
4584,20100224,09:00 PM,9,L.A. Lakers,Dallas
4585,20100224,10:30 PM,10,Detroit,L.A. Clippers
4586,20100225,07:00 PM,0,Milwaukee,Indiana
4587,20100225,08:00 PM,1,Cleveland,Boston
4588,20100225,10:30 PM,2,Denver,Golden State
4589,20100226,07:00 PM,0,Cleveland,Toronto
4590,20100226,07:00 PM,1,New York,Washington
4591,20100226,07:00 PM,2,Dallas,Atlanta
4592,20100226,08:00 PM,3,Minnesota,Oklahoma City
4593,20100226,08:00 PM,4,Portland,Chicago
4594,20100226,08:00 PM,5,Charlotte,Memphis
4595,20100226,08:30 PM,6,San Antonio,Houston
4596,20100226,09:00 PM,7,Detroit,Denver
4597,20100226,09:00 PM,8,L.A. Clippers,Phoenix
4598,20100226,09:30 PM,9,Orlando,New Orleans
4599,20100226,10:00 PM,10,Utah,Sacramento
4600,20100226,10:30 PM,11,Philadelphia,L.A. Lakers
4601,20100227,01:00 PM,0,Brooklyn,Boston
4602,20100227,03:30 PM,1,Milwaukee,Miami
4603,20100227,07:00 PM,2,Chicago,Indiana
4604,20100227,07:30 PM,3,Memphis,New York
4605,20100227,08:00 PM,4,Portland,Minnesota
4606,20100227,09:00 PM,5,Houston,Utah
4607,20100227,10:30 PM,6,Detroit,Golden State
4608,20100228,01:00 PM,0,Phoenix,San Antonio
4609,20100228,03:30 PM,1,Denver,L.A. Lakers
4610,20100228,06:00 PM,2,Milwaukee,Atlanta
4611,20100228,06:00 PM,3,Washington,Brooklyn
4612,20100228,07:00 PM,4,Miami,Orlando
4613,20100228,07:00 PM,5,Toronto,Oklahoma City
4614,20100228,09:00 PM,6,L.A. Clippers,Sacramento
4615,20100228,09:30 PM,7,New Orleans,Dallas
4616,20100301,07:00 PM,0,Dallas,Charlotte
4617,20100301,07:00 PM,1,Orlando,Philadelphia
4618,20100301,07:00 PM,2,New York,Cleveland
4619,20100301,08:00 PM,3,San Antonio,New Orleans
4620,20100301,08:00 PM,4,Atlanta,Chicago
4621,20100301,08:00 PM,5,Portland,Memphis
4622,20100301,08:30 PM,6,Toronto,Houston
4623,20100301,09:00 PM,7,Denver,Phoenix
4624,20100301,10:30 PM,8,Utah,L.A. Clippers
4625,20100302,07:30 PM,0,Boston,Detroit
4626,20100302,07:30 PM,1,Golden State,Miami
4627,20100302,08:00 PM,2,Sacramento,Oklahoma City
4628,20100302,10:30 PM,3,Indiana,L.A. Lakers
4629,20100303,07:00 PM,0,Golden State,Orlando
4630,20100303,07:00 PM,1,Philadelphia,Atlanta
4631,20100303,07:30 PM,2,Cleveland,Brooklyn
4632,20100303,07:30 PM,3,Charlotte,Boston
4633,20100303,07:30 PM,4,Detroit,New York
4634,20100303,08:00 PM,5,Washington,Milwaukee
4635,20100303,08:00 PM,6,Memphis,New Orleans
4636,20100303,08:30 PM,7,Minnesota,Dallas
4637,20100303,08:30 PM,8,Sacramento,Houston
4638,20100303,09:00 PM,9,Oklahoma City,Denver
4639,20100303,10:00 PM,10,Indiana,Portland
4640,20100303,10:30 PM,11,Phoenix,L.A. Clippers
4641,20100304,08:00 PM,0,Memphis,Chicago
4642,20100304,08:00 PM,1,L.A. Lakers,Miami
4643,20100304,10:30 PM,2,Utah,Phoenix
4644,20100305,07:00 PM,0,Milwaukee,Washington
4645,20100305,07:00 PM,1,L.A. Lakers,Charlotte
4646,20100305,07:00 PM,2,Detroit,Cleveland
4647,20100305,07:00 PM,3,New York,Toronto
4648,20100305,07:00 PM,4,Boston,Philadelphia
4649,20100305,07:30 PM,5,Golden State,Atlanta
4650,20100305,08:00 PM,6,Orlando,Brooklyn
4651,20100305,08:30 PM,7,Sacramento,Dallas
4652,20100305,09:00 PM,8,Indiana,Denver
4653,20100305,09:30 PM,9,New Orleans,San Antonio
4654,20100305,10:30 PM,10,Oklahoma City,L.A. Clippers
4655,20100306,07:00 PM,0,Golden State,Charlotte
4656,20100306,07:30 PM,1,Atlanta,Miami
4657,20100306,07:30 PM,2,Brooklyn,New York
4658,20100306,08:00 PM,3,Houston,Minnesota
4659,20100306,08:00 PM,4,Dallas,Chicago
4660,20100306,08:00 PM,5,San Antonio,Memphis
4661,20100306,08:30 PM,6,Cleveland,Milwaukee
4662,20100306,09:00 PM,7,L.A. Clippers,Utah
4663,20100306,09:00 PM,8,Indiana,Phoenix
4664,20100307,12:00 PM,0,Philadelphia,Toronto
4665,20100307,02:30 PM,1,L.A. Lakers,Orlando
4666,20100307,06:00 PM,2,Houston,Detroit
4667,20100307,08:00 PM,3,Washington,Boston
4668,20100307,09:00 PM,4,Oklahoma City,Sacramento
4669,20100307,10:30 PM,5,Portland,Denver
4670,20100308,07:00 PM,0,San Antonio,Cleveland
4671,20100308,07:30 PM,1,Atlanta,New York
4672,20100308,08:00 PM,2,Brooklyn,Memphis
4673,20100308,08:00 PM,3,Dallas,Minnesota
4674,20100308,08:00 PM,4,Golden State,New Orleans
4675,20100309,07:00 PM,0,Houston,Washington
4676,20100309,07:00 PM,1,L.A. Clippers,Orlando
4677,20100309,07:00 PM,2,Philadelphia,Indiana
4678,20100309,07:00 PM,3,Miami,Charlotte
4679,20100309,08:00 PM,4,Boston,Milwaukee
4680,20100309,08:00 PM,5,Utah,Chicago
4681,20100309,10:00 PM,6,Sacramento,Portland
4682,20100309,10:30 PM,7,Toronto,L.A. Lakers
4683,20100310,07:00 PM,0,Charlotte,Philadelphia
4684,20100310,07:30 PM,1,L.A. Clippers,Miami
4685,20100310,07:30 PM,2,Utah,Detroit
4686,20100310,07:30 PM,3,Memphis,Boston
4687,20100310,08:00 PM,4,Denver,Minnesota
4688,20100310,08:00 PM,5,New Orleans,Oklahoma City
4689,20100310,08:30 PM,6,Brooklyn,Dallas
4690,20100310,08:30 PM,7,New York,San Antonio
4691,20100310,10:00 PM,8,Toronto,Sacramento
4692,20100311,07:00 PM,0,Atlanta,Washington
4693,20100311,08:00 PM,1,Chicago,Orlando
4694,20100311,10:30 PM,2,Portland,Golden State
4695,20100312,07:00 PM,0,L.A. Clippers,Charlotte
4696,20100312,07:00 PM,1,Cleveland,Philadelphia
4697,20100312,07:30 PM,2,Indiana,Boston
4698,20100312,07:30 PM,3,Chicago,Miami
4699,20100312,08:00 PM,4,New York,Memphis
4700,20100312,08:00 PM,5,Brooklyn,Oklahoma City
4701,20100312,08:00 PM,6,Washington,Detroit
4702,20100312,08:00 PM,7,Denver,New Orleans
4703,20100312,08:00 PM,8,San Antonio,Minnesota
4704,20100312,08:30 PM,9,Utah,Milwaukee
4705,20100312,09:00 PM,10,L.A. Lakers,Phoenix
4706,20100312,10:00 PM,11,Portland,Sacramento
4707,20100313,07:00 PM,0,Orlando,Washington
4708,20100313,07:00 PM,1,Detroit,Atlanta
4709,20100313,08:00 PM,2,Denver,Memphis
4710,20100313,08:30 PM,3,L.A. Clippers,San Antonio
4711,20100313,08:30 PM,4,Brooklyn,Houston
4712,20100313,08:30 PM,5,New York,Dallas
4713,20100313,10:30 PM,6,Toronto,Golden State
4714,20100314,01:00 PM,0,Indiana,Milwaukee
4715,20100314,03:30 PM,1,Boston,Cleveland
4716,20100314,06:00 PM,2,Philadelphia,Miami
4717,20100314,06:00 PM,3,Charlotte,Orlando
4718,20100314,07:00 PM,4,Utah,Oklahoma City
4719,20100314,09:00 PM,5,New Orleans,Phoenix
4720,20100314,09:00 PM,6,Minnesota,Sacramento
4721,20100314,09:00 PM,7,Toronto,Portland
4722,20100315,07:00 PM,0,New York,Philadelphia
4723,20100315,08:00 PM,1,Detroit,Boston
4724,20100315,08:30 PM,2,Denver,Houston
4725,20100315,09:00 PM,3,Washington,Utah
4726,20100315,10:30 PM,4,New Orleans,L.A. Clippers
4727,20100315,10:30 PM,5,L.A. Lakers,Golden State
4728,20100316,07:00 PM,0,Charlotte,Indiana
4729,20100316,07:30 PM,1,San Antonio,Miami
4730,20100316,07:30 PM,2,Cleveland,Detroit
4731,20100316,07:30 PM,3,Atlanta,Brooklyn
4732,20100316,08:00 PM,4,Chicago,Memphis
4733,20100316,09:00 PM,5,Washington,Denver
4734,20100316,10:00 PM,6,Minnesota,Phoenix
4735,20100316,10:00 PM,7,L.A. Lakers,Sacramento
4736,20100317,07:00 PM,0,Brooklyn,Philadelphia
4737,20100317,07:00 PM,1,Atlanta,Toronto
4738,20100317,07:00 PM,2,Indiana,Cleveland
4739,20100317,07:00 PM,3,Oklahoma City,Charlotte
4740,20100317,07:30 PM,4,New York,Boston
4741,20100317,08:00 PM,5,San Antonio,Orlando
4742,20100317,08:30 PM,6,Memphis,Houston
4743,20100317,08:30 PM,7,Chicago,Dallas
4744,20100317,09:00 PM,8,Minnesota,Utah
4745,20100317,10:30 PM,9,New Orleans,Golden State
4746,20100317,10:30 PM,10,Milwaukee,L.A. Clippers
4747,20100318,07:00 PM,0,Orlando,Miami
4748,20100318,09:30 PM,1,New Orleans,Denver
4749,20100319,07:00 PM,0,Detroit,Indiana
4750,20100319,07:00 PM,1,Oklahoma City,Toronto
4751,20100319,07:30 PM,2,Charlotte,Atlanta
4752,20100319,07:30 PM,3,Philadelphia,New York
4753,20100319,08:00 PM,4,Cleveland,Chicago
4754,20100319,08:30 PM,5,Boston,Houston
4755,20100319,08:30 PM,6,Golden State,San Antonio
4756,20100319,10:00 PM,7,Utah,Phoenix
4757,20100319,10:00 PM,8,Washington,Portland
4758,20100319,10:00 PM,9,Milwaukee,Sacramento
4759,20100319,10:30 PM,10,Minnesota,L.A. Lakers
4760,20100320,07:00 PM,0,Chicago,Philadelphia
4761,20100320,07:30 PM,1,Toronto,Brooklyn
4762,20100320,07:30 PM,2,Charlotte,Miami
4763,20100320,08:00 PM,3,Golden State,Memphis
4764,20100320,09:00 PM,4,New Orleans,Utah
4765,20100320,09:00 PM,5,Milwaukee,Denver
4766,20100320,09:00 PM,6,Boston,Dallas
4767,20100321,01:00 PM,0,Houston,New York
4768,20100321,02:30 PM,1,Oklahoma City,Indiana
4769,20100321,03:30 PM,2,Sacramento,L.A. Clippers
4770,20100321,08:00 PM,3,San Antonio,Atlanta
4771,20100321,09:30 PM,4,Washington,L.A. Lakers
4772,20100321,10:30 PM,5,Portland,Phoenix
4773,20100322,07:00 PM,0,Orlando,Philadelphia
4774,20100322,07:30 PM,1,Miami,Brooklyn
4775,20100322,08:00 PM,2,Toronto,Minnesota
4776,20100322,08:00 PM,3,Atlanta,Milwaukee
4777,20100322,08:00 PM,4,San Antonio,Oklahoma City
4778,20100322,08:00 PM,5,Houston,Chicago
4779,20100322,08:00 PM,6,Dallas,New Orleans
4780,20100322,09:00 PM,7,Boston,Utah
4781,20100322,10:00 PM,8,Memphis,Sacramento
4782,20100322,10:30 PM,9,Phoenix,Golden State
4783,20100323,07:00 PM,0,Charlotte,Washington
4784,20100323,07:30 PM,1,Denver,New York
4785,20100323,07:30 PM,2,Indiana,Detroit
4786,20100323,08:30 PM,3,L.A. Clippers,Dallas
4787,20100324,07:00 PM,0,Minnesota,Charlotte
4788,20100324,07:00 PM,1,Utah,Toronto
4789,20100324,07:00 PM,2,Denver,Boston
4790,20100324,07:00 PM,3,Orlando,Atlanta
4791,20100324,07:00 PM,4,Washington,Indiana
4792,20100324,07:30 PM,5,Sacramento,Brooklyn
4793,20100324,08:00 PM,6,Houston,Oklahoma City
4794,20100324,08:00 PM,7,Philadelphia,Milwaukee
4795,20100324,08:00 PM,8,Cleveland,New Orleans
4796,20100324,09:30 PM,9,L.A. Lakers,San Antonio
4797,20100324,10:30 PM,10,Memphis,Golden State
4798,20100325,08:00 PM,0,Miami,Chicago
4799,20100325,08:30 PM,1,L.A. Clippers,Houston
4800,20100325,10:30 PM,2,Dallas,Portland
4801,20100326,07:00 PM,0,Minnesota,Orlando
4802,20100326,07:00 PM,1,Utah,Indiana
4803,20100326,07:00 PM,2,Denver,Toronto
4804,20100326,07:00 PM,3,Atlanta,Philadelphia
4805,20100326,07:00 PM,4,Washington,Charlotte
4806,20100326,07:30 PM,5,Sacramento,Boston
4807,20100326,08:00 PM,6,L.A. Lakers,Oklahoma City
4808,20100326,08:00 PM,7,Detroit,Brooklyn
4809,20100326,08:30 PM,8,Miami,Milwaukee
4810,20100326,08:30 PM,9,Cleveland,San Antonio
4811,20100326,10:00 PM,10,New York,Phoenix
4812,20100327,07:00 PM,0,Utah,Washington
4813,20100327,08:00 PM,1,Portland,New Orleans
4814,20100327,08:00 PM,2,Brooklyn,Chicago
4815,20100327,08:30 PM,3,L.A. Lakers,Houston
4816,20100327,10:30 PM,4,Dallas,Golden State
4817,20100328,03:00 PM,0,Sacramento,Cleveland
4818,20100328,03:00 PM,1,Memphis,Milwaukee
4819,20100328,03:30 PM,2,Indiana,Atlanta
4820,20100328,06:00 PM,3,Toronto,Miami
4821,20100328,06:00 PM,4,Chicago,Detroit
4822,20100328,06:00 PM,5,Denver,Orlando
4823,20100328,07:00 PM,6,Portland,Oklahoma City
4824,20100328,07:00 PM,7,Phoenix,Minnesota
4825,20100328,08:00 PM,8,San Antonio,Boston
4826,20100328,09:30 PM,9,Golden State,L.A. Clippers
4827,20100329,07:00 PM,0,Toronto,Charlotte
4828,20100329,07:30 PM,1,San Antonio,Brooklyn
4829,20100329,08:00 PM,2,L.A. Lakers,New Orleans
4830,20100329,08:30 PM,3,Denver,Dallas
4831,20100329,09:00 PM,4,New York,Utah
4832,20100330,07:00 PM,0,Sacramento,Indiana
4833,20100330,07:00 PM,1,Oklahoma City,Philadelphia
4834,20100330,08:00 PM,2,L.A. Clippers,Milwaukee
4835,20100330,08:00 PM,3,Phoenix,Chicago
4836,20100330,08:30 PM,4,Washington,Houston
4837,20100331,07:00 PM,0,Philadelphia,Charlotte
4838,20100331,07:00 PM,1,Milwaukee,Cleveland
4839,20100331,07:00 PM,2,L.A. Lakers,Atlanta
4840,20100331,07:00 PM,3,L.A. Clippers,Toronto
4841,20100331,07:30 PM,4,Oklahoma City,Boston
